article;publication_date;location;latitude;longitude;country;continent;admin1;admin2;geonames_class;geonames_code;label;confidence;user_label;dates;diseases;species;cases;symptoms;keywords;url;source;article_user_label;rss_feed;rss_feed_reliability
1e2f546dfe;2017-02-23;Provincia de Madrid;40.40225;-3.71029;Spain;Europe;Madrid;M;A;ADM2;correct;1;;2017-02-23;Avian influenza;Avian;'*NL* 23/02 / 2017 *NL* Report date','*NL* 23/02 / 2017 *NL* Reason for','*NL* 18/02 / 2017 *NL* Outbreak status','*NL* Birds *NL* 17800 *NL* 723 *NL*','*NL* 723 *NL* 723 *NL* 17077 *NL*','*NL* 17077 *NL* 0 *NL* Affected population','*NL* 17800 *NL* 723 *NL* 723 *NL*','*NL* Birds *NL* 4.06 % *NL* 4.06','4.06 % *NL* 4.06 % *NL* 100.00','4.06 % *NL* 100.00 % *NL* 100.00','*NL* 23/02 / 2017 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,identification,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=22984;ain : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
1e2f546dfe;2017-02-23;Almansa;38.83324;-1.12445;Spain;Europe;Castille-La Mancha;AB;A;ADM3;correct;1;;2017-02-23;Avian influenza;Avian;'*NL* 23/02 / 2017 *NL* Report date','*NL* 23/02 / 2017 *NL* Reason for','*NL* 18/02 / 2017 *NL* Outbreak status','*NL* Birds *NL* 17800 *NL* 723 *NL*','*NL* 723 *NL* 723 *NL* 17077 *NL*','*NL* 17077 *NL* 0 *NL* Affected population','*NL* 17800 *NL* 723 *NL* 723 *NL*','*NL* Birds *NL* 4.06 % *NL* 4.06','4.06 % *NL* 4.06 % *NL* 100.00','4.06 % *NL* 100.00 % *NL* 100.00','*NL* 23/02 / 2017 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,identification,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=22984;ain : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
1e2f546dfe;2017-02-23;Girona;41.98246;2.83081;Spain;Europe;Catalonia;GI;A;ADM3;correct;1;;2017-02-23;Avian influenza;Avian;'*NL* 23/02 / 2017 *NL* Report date','*NL* 23/02 / 2017 *NL* Reason for','*NL* 18/02 / 2017 *NL* Outbreak status','*NL* Birds *NL* 17800 *NL* 723 *NL*','*NL* 723 *NL* 723 *NL* 17077 *NL*','*NL* 17077 *NL* 0 *NL* Affected population','*NL* 17800 *NL* 723 *NL* 723 *NL*','*NL* Birds *NL* 4.06 % *NL* 4.06','4.06 % *NL* 4.06 % *NL* 100.00','4.06 % *NL* 100.00 % *NL* 100.00','*NL* 23/02 / 2017 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,identification,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=22984;ain : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
1e2f546dfe;2017-02-23;Sant Gregori;42.00042;2.72946;Spain;Europe;Catalonia;GI;A;ADM3;correct;1;;2017-02-23;Avian influenza;Avian;'*NL* 23/02 / 2017 *NL* Report date','*NL* 23/02 / 2017 *NL* Reason for','*NL* 18/02 / 2017 *NL* Outbreak status','*NL* Birds *NL* 17800 *NL* 723 *NL*','*NL* 723 *NL* 723 *NL* 17077 *NL*','*NL* 17077 *NL* 0 *NL* Affected population','*NL* 17800 *NL* 723 *NL* 723 *NL*','*NL* Birds *NL* 4.06 % *NL* 4.06','4.06 % *NL* 4.06 % *NL* 100.00','4.06 % *NL* 100.00 % *NL* 100.00','*NL* 23/02 / 2017 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,identification,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=22984;ain : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
22e883e176;2016-11-30;Kyiv Oblast;50.25;30.5;Ukraine;Europe;Kiev;;A;ADM1;correct;1;;;Avian influenza;Avian;'*NL* 30/11 / 2016 *NL* Report date','*NL* 30/11 / 2016 *NL* Reason for','*NL* 24/07 / 2006 *NL* Manifestation of','country *NL* Outbreak 1 *NL* Novooleksandrivka ,','*NL* 14/11 / 2016 *NL* Outbreak status','*NL* Birds *NL* 2500 *NL* 410 *NL*','*NL* 2500 *NL* 410 *NL* 410 *NL*','*NL* 410 *NL* 410 *NL* 0 *NL*','*NL* Birds *NL* 16.40 % *NL* 16.40','16.40 % *NL* 16.40 % *NL* 100.00','*NL* 30/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21731;raine : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
22e883e176;2016-11-30;Date-gun;37.73205;140.588776;Japan;Asia;Fukushima;2112979;A;ADM2;correct;1;;;Avian influenza;Avian;'*NL* 30/11 / 2016 *NL* Report date','*NL* 30/11 / 2016 *NL* Reason for','*NL* 24/07 / 2006 *NL* Manifestation of','country *NL* Outbreak 1 *NL* Novooleksandrivka ,','*NL* 14/11 / 2016 *NL* Outbreak status','*NL* Birds *NL* 2500 *NL* 410 *NL*','*NL* 2500 *NL* 410 *NL* 410 *NL*','*NL* 410 *NL* 410 *NL* 0 *NL*','*NL* Birds *NL* 16.40 % *NL* 16.40','16.40 % *NL* 16.40 % *NL* 100.00','*NL* 30/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21731;raine : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
2b840ca80b;2016-11-25;Helsingborg;56.05648;12.78718;Sweden;Europe;Sk├Ñne;1283;A;ADM2;correct;1;;2015-05-03,2016-11-21;Avian influenza;Avian;'*NL* 23/11 / 2016 *NL* Report date','*NL* 24/11 / 2016 *NL* Reason for','*NL* 21/11 / 2016 *NL* Outbreak status','*NL* Birds *NL* 153000 *NL* 37000 *NL*','*NL* 153000 *NL* 37000 *NL* 435 *NL*','*NL* 435 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 24.18 % *NL* 0.28','24.18 % *NL* 0.28 % *NL* 1.18','0.28 % *NL* 1.18 % *NL* 0.28','surveillance zone -LRB- 10 km -RRB- have','*NL* 23/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21663;eden : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
2b840ca80b;2016-11-25;Helsingborg socken;56.03149;12.70845;Sweden;Europe;Sk├Ñne;1283;A;ADM4;correct;1;;2015-05-03,2016-11-21;Avian influenza;Avian;'*NL* 23/11 / 2016 *NL* Report date','*NL* 24/11 / 2016 *NL* Reason for','*NL* 21/11 / 2016 *NL* Outbreak status','*NL* Birds *NL* 153000 *NL* 37000 *NL*','*NL* 153000 *NL* 37000 *NL* 435 *NL*','*NL* 435 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 24.18 % *NL* 0.28','24.18 % *NL* 0.28 % *NL* 1.18','0.28 % *NL* 1.18 % *NL* 0.28','surveillance zone -LRB- 10 km -RRB- have','*NL* 23/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21663;eden : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
2b840ca80b;2016-11-25;This;49.74917;4.60889;France;Europe;A4;8;A;ADM4;correct;1;;2015-05-03,2016-11-21;Avian influenza;Avian;'*NL* 23/11 / 2016 *NL* Report date','*NL* 24/11 / 2016 *NL* Reason for','*NL* 21/11 / 2016 *NL* Outbreak status','*NL* Birds *NL* 153000 *NL* 37000 *NL*','*NL* 153000 *NL* 37000 *NL* 435 *NL*','*NL* 435 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 24.18 % *NL* 0.28','24.18 % *NL* 0.28 % *NL* 1.18','0.28 % *NL* 1.18 % *NL* 0.28','surveillance zone -LRB- 10 km -RRB- have','*NL* 23/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21663;eden : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
2b840ca80b;2016-11-25;Date-gun;37.73205;140.588776;Japan;Asia;Fukushima;2112979;A;ADM2;correct;1;;2015-05-03,2016-11-21;Avian influenza;Avian;'*NL* 23/11 / 2016 *NL* Report date','*NL* 24/11 / 2016 *NL* Reason for','*NL* 21/11 / 2016 *NL* Outbreak status','*NL* Birds *NL* 153000 *NL* 37000 *NL*','*NL* 153000 *NL* 37000 *NL* 435 *NL*','*NL* 435 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 24.18 % *NL* 0.28','24.18 % *NL* 0.28 % *NL* 1.18','0.28 % *NL* 1.18 % *NL* 0.28','surveillance zone -LRB- 10 km -RRB- have','*NL* 23/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21663;eden : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
2e69579d20;2016-10-14;Date-gun;37.73205;140.588776;Japan;Asia;Fukushima;2112979;A;ADM2;correct;1;;2016-05-10;Avian influenza;Avian;'*NL* 14/10 / 2016 *NL* Reason for','country *NL* Outbreak 1 *NL* Viengsavanh ,','*NL* 28/09 / 2016 *NL* Outbreak status','*NL* Birds *NL* 150 *NL* 47 *NL*','*NL* 150 *NL* 47 *NL* 47 *NL*','*NL* 47 *NL* 47 *NL* 103 *NL*','*NL* 103 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 31.33 % *NL* 31.33','31.33 % *NL* 31.33 % *NL* 100.00','31.33 % *NL* 100.00 % *NL* 100.00';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21176;os : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
2e69579d20;2016-10-14;Vientiane;17.96667;102.599998;Lao People's Democratic Republic;Asia;Vientiane;;P;PPLC;correct;1;;2016-05-10;Avian influenza;Avian;'*NL* 14/10 / 2016 *NL* Reason for','country *NL* Outbreak 1 *NL* Viengsavanh ,','*NL* 28/09 / 2016 *NL* Outbreak status','*NL* Birds *NL* 150 *NL* 47 *NL*','*NL* 150 *NL* 47 *NL* 47 *NL*','*NL* 47 *NL* 47 *NL* 103 *NL*','*NL* 103 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 31.33 % *NL* 31.33','31.33 % *NL* 31.33 % *NL* 100.00','31.33 % *NL* 100.00 % *NL* 100.00';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21176;os : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
35be55342f;2016-11-25;Helsinki;60.17556;24.93417;Finland;Europe;Uusimaa;11;A;ADM3;correct;1;;2016-12-11,2016-11-12;Avian influenza;Avian;'*NL* 25/11 / 2016 *NL* Report date','*NL* 25/11 / 2016 *NL* Reason for','country *NL* Outbreak 1 *NL* Vrd ,','-LRB- 25/11 / 2016 -RRB- *NL* Epidemiological','*NL* 2 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','population *NL* Approximately 60 tufted ducks were','on 12 November 2016 . Four birds','November 2016 . Four birds were submitted','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* 25/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21669;nland : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
35be55342f;2016-11-25;Date-gun;37.73205;140.588776;Japan;Asia;Fukushima;2112979;A;ADM2;correct;1;;2016-12-11,2016-11-12;Avian influenza;Avian;'*NL* 25/11 / 2016 *NL* Report date','*NL* 25/11 / 2016 *NL* Reason for','country *NL* Outbreak 1 *NL* Vrd ,','-LRB- 25/11 / 2016 -RRB- *NL* Epidemiological','*NL* 2 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','population *NL* Approximately 60 tufted ducks were','on 12 November 2016 . Four birds','November 2016 . Four birds were submitted','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* 25/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21669;nland : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
3c1dc14751;2017-01-18;Thessalon├¡ki;40.64361;22.930861;Greece;Europe;Central Macedonia;13;P;PPLA;correct;1;;2017-07-01,2017-12-01;Avian influenza;Avian;'*NL* 17/01 / 2017 *NL* Reason for','country *NL* Outbreak 1 *NL* MILIA AREA','*NL* Birds *NL* 28000 *NL* 28000 *NL*','*NL* 28000 *NL* 0 *NL* 28000 *NL*','*NL* 0 *NL* 28000 *NL* 0 *NL*','*NL* 28000 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 100.00 % *NL* 0.00','100.00 % *NL* 0.00 % *NL* 0.00','0.00 % *NL* 0.00 % *NL* 100.00';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection,detection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=22394;eece : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
3c1dc14751;2017-01-18;Nom├│s Thessalon├¡kis;40.66667;23;Greece;Europe;Central Macedonia;13;A;ADM2;correct;1;;2017-07-01,2017-12-01;Avian influenza;Avian;'*NL* 17/01 / 2017 *NL* Reason for','country *NL* Outbreak 1 *NL* MILIA AREA','*NL* Birds *NL* 28000 *NL* 28000 *NL*','*NL* 28000 *NL* 0 *NL* 28000 *NL*','*NL* 0 *NL* 28000 *NL* 0 *NL*','*NL* 28000 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 100.00 % *NL* 0.00','100.00 % *NL* 0.00 % *NL* 0.00','0.00 % *NL* 0.00 % *NL* 100.00';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection,detection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=22394;eece : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
3ea0f21cd5;2016-11-14;Bregenz;47.50661;9.73792;Austria;Europe;Vorarlberg;802;A;ADM3;correct;1;;2016-11-11,2016-09-11;Avian influenza;Avian;'*NL* 26/04 / 2006 *NL* Manifestation of','country *NL* Outbreak 1 *NL* Bregenz ,','*NL* Birds *NL* 1150 *NL* 250 *NL*','*NL* 1150 *NL* 250 *NL* 70 *NL*','*NL* 250 *NL* 70 *NL* 0 *NL*','*NL* Birds *NL* 21.74 % *NL* 6.09','21.74 % *NL* 6.09 % *NL* 28.00';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21520;stria : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
3ea0f21cd5;2016-11-14;Date-gun;37.73205;140.588776;Japan;Asia;Fukushima;2112979;A;ADM2;correct;1;;2016-11-11,2016-09-11;Avian influenza;Avian;'*NL* 26/04 / 2006 *NL* Manifestation of','country *NL* Outbreak 1 *NL* Bregenz ,','*NL* Birds *NL* 1150 *NL* 250 *NL*','*NL* 1150 *NL* 250 *NL* 70 *NL*','*NL* 250 *NL* 70 *NL* 0 *NL*','*NL* Birds *NL* 21.74 % *NL* 6.09','21.74 % *NL* 6.09 % *NL* 28.00';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21520;stria : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
4a04461726;2016-02-05;Accra;5.586;-0.186;Ghana;Africa;Greater Accra;7648922;A;ADM2;correct;1;;2016-04-02,2016-12-01;Avian influenza;Avian;'Summary *NL* Outbreak 1 *NL* Opete Kwei','-LRB- 26/01 / 2016 -RRB- *NL* Epidemiological','*NL* Birds *NL* 450 *NL* 193 *NL*','*NL* 450 *NL* 193 *NL* 193 *NL*','*NL* 193 *NL* 193 *NL* 257 *NL*','*NL* 257 *NL* 0 *NL* Affected population','*NL* 257 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 42.89 % *NL* 42.89','42.89 % *NL* 42.89 % *NL* 100.00','42.89 % *NL* 100.00 % *NL* 100.00';Mortality;outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19662;ana : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/rep_oiseaux.xml;official
4a04461726;2016-02-05;Bains;45.00944;3.775;France;Europe;98;43;A;ADM4;correct;1;;2016-04-02,2016-12-01;Avian influenza;Avian;'Summary *NL* Outbreak 1 *NL* Opete Kwei','-LRB- 26/01 / 2016 -RRB- *NL* Epidemiological','*NL* Birds *NL* 450 *NL* 193 *NL*','*NL* 450 *NL* 193 *NL* 193 *NL*','*NL* 193 *NL* 193 *NL* 257 *NL*','*NL* 257 *NL* 0 *NL* Affected population','*NL* 257 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 42.89 % *NL* 42.89','42.89 % *NL* 42.89 % *NL* 100.00','42.89 % *NL* 100.00 % *NL* 100.00';Mortality;outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19662;ana : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/rep_oiseaux.xml;official
4c96bfae57;2017-03-08;Date-gun;37.73205;140.588776;Japan;Asia;Fukushima;2112979;A;ADM2;correct;1;;2017-08-03,2017-06-03,2007-10-06;Avian influenza;Avian;'*NL* 28/02 / 2017 *NL* Outbreak status','*NL* 26 *NL* 16 *NL* 15 *NL*','*NL* 16 *NL* 15 *NL* 11 *NL*','*NL* 11 *NL* 0 *NL* Affected population','*NL* 11 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 61.54 % *NL* 57.69','61.54 % *NL* 57.69 % *NL* 93.75','57.69 % *NL* 93.75 % *NL* 100.00';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=23159;laysia : Highly path. avian influen;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
4c96bfae57;2017-03-08;Ipoh;4.5841;101.082901;Malaysia;Asia;Perak;;P;PPLA;correct;1;;2017-08-03,2017-06-03,2007-10-06;Avian influenza;Avian;'*NL* 28/02 / 2017 *NL* Outbreak status','*NL* 26 *NL* 16 *NL* 15 *NL*','*NL* 16 *NL* 15 *NL* 11 *NL*','*NL* 11 *NL* 0 *NL* Affected population','*NL* 11 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 61.54 % *NL* 57.69','61.54 % *NL* 57.69 % *NL* 93.75','57.69 % *NL* 93.75 % *NL* 100.00';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=23159;laysia : Highly path. avian influen;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
4c96bfae57;2017-03-08;Kota Bharu;6.05666;102.264511;Malaysia;Asia;Kelantan;1736375;A;ADM2;correct;1;;2017-08-03,2017-06-03,2007-10-06;Avian influenza;Avian;'*NL* 28/02 / 2017 *NL* Outbreak status','*NL* 26 *NL* 16 *NL* 15 *NL*','*NL* 16 *NL* 15 *NL* 11 *NL*','*NL* 11 *NL* 0 *NL* Affected population','*NL* 11 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 61.54 % *NL* 57.69','61.54 % *NL* 57.69 % *NL* 93.75','57.69 % *NL* 93.75 % *NL* 100.00';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=23159;laysia : Highly path. avian influen;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
55334a7499;2016-01-20;Washington;47.50012;-120.501472;United States;North America;Washington;;A;ADM1;correct;1;;;Avian influenza;Avian;'*NL* Dubois County 10 , Dubois ,','*NL* 16/01 / 2016 *NL* Outbreak status','*NL* Birds *NL* 6000 *NL* 6000 *NL*','*NL* 6000 *NL* 0 *NL* Affected population','. *NL* Outbreak 2 *NL* Dubois County','*NL* Dubois County 9 , Dubois ,','*NL* Birds *NL* 16700 *NL* 16700 *NL*','*NL* Dubois County 2 , Dubois ,','*NL* Birds *NL* 21000 *NL* 21000 *NL*','*NL* Dubois County 8 , Dubois ,','*NL* Birds *NL* 37000 *NL* 37000 *NL*','. *NL* Outbreak 5 *NL* Dubois County','*NL* Dubois County 5 , Dubois ,','*NL* Birds *NL* 22000 *NL* 22000 *NL*','. *NL* Outbreak 6 *NL* Dubois County','*NL* Dubois County 7 , Dubois ,','*NL* Birds *NL* 11705 *NL* 11705 *NL*','*NL* Dubois County 3 , Dubois ,','*NL* Birds *NL* 29000 *NL* 29000 *NL*','*NL* Dubois County 4 , Dubois ,','*NL* Birds *NL* 12000 *NL* 12000 *NL*','Total outbreaks : 8 *NL* Total animals','*NL* Birds *NL* 155405 *NL* ** *NL*','*NL* ** *NL* 155405 *NL* 0 *NL*';Mortality;outbreak,cases,outbreaks,case,infection,virus,detection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19561;ited States of America : Low pathog;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
55334a7499;2016-01-20;Indiana;40.00032;-86.250267;United States;North America;Indiana;;A;ADM1;correct;1;;;Avian influenza;Avian;'*NL* Dubois County 10 , Dubois ,','*NL* 16/01 / 2016 *NL* Outbreak status','*NL* Birds *NL* 6000 *NL* 6000 *NL*','*NL* 6000 *NL* 0 *NL* Affected population','. *NL* Outbreak 2 *NL* Dubois County','*NL* Dubois County 9 , Dubois ,','*NL* Birds *NL* 16700 *NL* 16700 *NL*','*NL* Dubois County 2 , Dubois ,','*NL* Birds *NL* 21000 *NL* 21000 *NL*','*NL* Dubois County 8 , Dubois ,','*NL* Birds *NL* 37000 *NL* 37000 *NL*','. *NL* Outbreak 5 *NL* Dubois County','*NL* Dubois County 5 , Dubois ,','*NL* Birds *NL* 22000 *NL* 22000 *NL*','. *NL* Outbreak 6 *NL* Dubois County','*NL* Dubois County 7 , Dubois ,','*NL* Birds *NL* 11705 *NL* 11705 *NL*','*NL* Dubois County 3 , Dubois ,','*NL* Birds *NL* 29000 *NL* 29000 *NL*','*NL* Dubois County 4 , Dubois ,','*NL* Birds *NL* 12000 *NL* 12000 *NL*','Total outbreaks : 8 *NL* Total animals','*NL* Birds *NL* 155405 *NL* ** *NL*','*NL* ** *NL* 155405 *NL* 0 *NL*';Mortality;outbreak,cases,outbreaks,case,infection,virus,detection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19561;ited States of America : Low pathog;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
55334a7499;2016-01-20;Indiana County;40.65205;-79.087547;United States;North America;Pennsylvania;63;A;ADM2;correct;1;;;Avian influenza;Avian;'*NL* Dubois County 10 , Dubois ,','*NL* 16/01 / 2016 *NL* Outbreak status','*NL* Birds *NL* 6000 *NL* 6000 *NL*','*NL* 6000 *NL* 0 *NL* Affected population','. *NL* Outbreak 2 *NL* Dubois County','*NL* Dubois County 9 , Dubois ,','*NL* Birds *NL* 16700 *NL* 16700 *NL*','*NL* Dubois County 2 , Dubois ,','*NL* Birds *NL* 21000 *NL* 21000 *NL*','*NL* Dubois County 8 , Dubois ,','*NL* Birds *NL* 37000 *NL* 37000 *NL*','. *NL* Outbreak 5 *NL* Dubois County','*NL* Dubois County 5 , Dubois ,','*NL* Birds *NL* 22000 *NL* 22000 *NL*','. *NL* Outbreak 6 *NL* Dubois County','*NL* Dubois County 7 , Dubois ,','*NL* Birds *NL* 11705 *NL* 11705 *NL*','*NL* Dubois County 3 , Dubois ,','*NL* Birds *NL* 29000 *NL* 29000 *NL*','*NL* Dubois County 4 , Dubois ,','*NL* Birds *NL* 12000 *NL* 12000 *NL*','Total outbreaks : 8 *NL* Total animals','*NL* Birds *NL* 155405 *NL* ** *NL*','*NL* ** *NL* 155405 *NL* 0 *NL*';Mortality;outbreak,cases,outbreaks,case,infection,virus,detection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19561;ited States of America : Low pathog;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
55334a7499;2016-01-20;Knott County;37.35405;-82.954132;United States;North America;Kentucky;119;A;ADM2;correct;1;;;Avian influenza;Avian;'*NL* Dubois County 10 , Dubois ,','*NL* 16/01 / 2016 *NL* Outbreak status','*NL* Birds *NL* 6000 *NL* 6000 *NL*','*NL* 6000 *NL* 0 *NL* Affected population','. *NL* Outbreak 2 *NL* Dubois County','*NL* Dubois County 9 , Dubois ,','*NL* Birds *NL* 16700 *NL* 16700 *NL*','*NL* Dubois County 2 , Dubois ,','*NL* Birds *NL* 21000 *NL* 21000 *NL*','*NL* Dubois County 8 , Dubois ,','*NL* Birds *NL* 37000 *NL* 37000 *NL*','. *NL* Outbreak 5 *NL* Dubois County','*NL* Dubois County 5 , Dubois ,','*NL* Birds *NL* 22000 *NL* 22000 *NL*','. *NL* Outbreak 6 *NL* Dubois County','*NL* Dubois County 7 , Dubois ,','*NL* Birds *NL* 11705 *NL* 11705 *NL*','*NL* Dubois County 3 , Dubois ,','*NL* Birds *NL* 29000 *NL* 29000 *NL*','*NL* Dubois County 4 , Dubois ,','*NL* Birds *NL* 12000 *NL* 12000 *NL*','Total outbreaks : 8 *NL* Total animals','*NL* Birds *NL* 155405 *NL* ** *NL*','*NL* ** *NL* 155405 *NL* 0 *NL*';Mortality;outbreak,cases,outbreaks,case,infection,virus,detection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19561;ited States of America : Low pathog;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
